,City,Title,Company,Location,Summary,Salary,URL
0,Chicago,Cashier - Meter Reader,"Superior Air-Ground Ambulance Service, Inc.","Bellwood, IL","Current driver’s license with good driving record is required. The Responsibilities of the Finance Department Cashier portion of this position is clerical, and...",,http://indeed.com/rc/clk?jk=3d0628642f33c988&fccid=ea21f020f088e09e&vjs=3
1,Chicago,Crew,AMC Theatres,"Chicago, IL 60611 (Near North Side area)","Complete transactions by greeting each guest, identifying the guest's request, operating point-of-sale terminals, making change accurately, completing loyalty...",,http://indeed.com/rc/clk?jk=978301c711781a24&fccid=c5b88685ea57e539&vjs=3
2,Chicago,Whole Foods Hiring Day - Streeterville,Whole Foods Market,"Chicago, IL 60611 (Near North Side area)","We’re hiring permanent Team Members, and have openings for part-time and full-time positions. Cashier, Housekeeping & Sanitation....",,http://indeed.com/rc/clk?jk=96c011982f7f4d6d&fccid=ea10be8bb95dc939&vjs=3
3,Chicago,Cashier - Meter Reader,Municipal Management Services,"Bellwood, IL","Current driver’s license with good driving record is required. The Responsibilities of the Finance Department Cashier portion of this position is clerical, and...",,http://indeed.com/rc/clk?jk=f40942464a9ea65f&fccid=3d1b554abc2a97d6&vjs=3
4,Chicago,Warehouse Person (Loader) - Part-Time/Evenings *Seasonal,PepsiCo,"Chicago, IL","Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without...",,http://indeed.com/rc/clk?jk=9449789938b9f940&fccid=2973259ddc967948&vjs=3
5,Chicago,Amazon Warehouse Fulfillment Associate,Amazon HVH,"Chicago, IL","In about 30 minutes on your smart phone or computer, you answer some questions, play a few fun games designed to show you what it’s like to work at Amazon, and...",,http://indeed.com/rc/clk?jk=781ade95f656e0df&fccid=fe2d21eef233e94a&vjs=3
6,Chicago,Receptionist - (Mon - Fri. 8:00AM - 4:30PM),Aperion Care Oak Lawn,"Oak Lawn, IL 60453","Operates telephone switchboard to answer, screen and forward calls, providing information and taking messages....",,http://indeed.com/rc/clk?jk=8900bf1fe4c399fd&fccid=53cf718613add355&vjs=3
7,Chicago,Customer Service Agent: Ticketing/Gate Service Agent (Ready Reserve)- Seasonal Employment,Delta Air Lines,"Chicago, IL 60666","Have a valid driver's license. Working the front lines at the airport, you will play a vital role in demonstrating that commitment and reinforcing the Delta...",,http://indeed.com/rc/clk?jk=6a1222b412061705&fccid=af0caae05772d1fa&vjs=3
8,Chicago,Telecommunicator/ 911 Telecommunications,Cook County Sheriff’s Office,"Chicago, IL",Must successfully obtain certification from the State of Illinois as a Law Enforcement Agencies Data System (LEADS) Operator within ninety (90) days of hire and...,,http://indeed.com/rc/clk?jk=c00661690126e80f&fccid=e8a9208fe3ea244e&vjs=3
9,Chicago,Railroad Safety Inspector-Signal and Train Control,Department of Transportation,"Chicago, IL",All railroad safety inspectors are required to possess a valid state drivers license at all times while employed by the Federal Rail Administration (FRA) in...,,http://indeed.com/rc/clk?jk=65111ea206a98293&fccid=5b0288fa591ac208&vjs=3
10,Chicago,"Comedy Writer, Wait Wait...Don't Tell Me",NPR,"Chicago, IL","A thriving, mission-driven multimedia organization, NPR produces award-winning news, information, and music programming in partnership with hundreds of...",,http://indeed.com/rc/clk?jk=5f8971007a267975&fccid=15d9afdbc1e1cdf0&vjs=3
11,Chicago,Courier/Delivery Driver- Morning Shift- $18.81 Hr,FedEx Express,"Hillside, IL","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=8adc67ea0f372005&fccid=5c439b65a0bd045b&vjs=3
12,Chicago,Handler/Warehouse-Evening Shift-$14.30 Hr,FedEx Express,"Chicago, IL","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=c243d237da2a7f9b&fccid=5c439b65a0bd045b&vjs=3
13,Chicago,"UNIT SECRETARY, MOTHER/BABY, Full-time, 7:00 a.m. - 3:30 p.m.",MacNeal Hospital,"Berwyn, IL",Acts as a representative for the department/unit via telephone and in person. Interpersonal skills necessary to frequently interact in a courteous manner with...,,http://indeed.com/rc/clk?jk=0fd4290e4a46f418&fccid=12f7007b25f2b265&vjs=3
14,Chicago,"Program Coordinator (Mon, WED, Fri) - Government Affairs",Ann & Robert H. Lurie Children’s Hospital of Chica...,"Chicago, IL",Ensures the smooth daily operations of CCHP through scheduling and maintaining calendar for the Executive Director and managing in-bound phone calls and...,,http://indeed.com/rc/clk?jk=e93f4963fb014dce&fccid=4ec99868f4052afc&vjs=3
15,Chicago,"Markets, Full Time Analyst (North America - 2019)",Citi,"Chicago, IL 60290 (Loop area)","Whether it’s honing your skills or building your network, we know that success can’t come without growth. You're the brains behind our work....",,http://indeed.com/rc/clk?jk=0a0dab075b057aa2&fccid=5bcd1ef0a7f4fb99&vjs=3
16,Chicago,Warehouse Worker,NBCUniversal,"Chicago, IL",Assisting drivers with incoming and outgoing loads. Coordinating with Business Manager and Rental Agents with the day to day events that occur when loading and...,,http://indeed.com/rc/clk?jk=4e9b81abfeab905c&fccid=35d653c09c2712b6&vjs=3
17,Chicago,Help Wanted,Nova Driving School,"Chicago, IL","Now hiring at 2036 N Western Ave,...",,http://indeed.com/rc/clk?jk=cc7f8017d1f95e77&fccid=aeba9237c5b9e1ed&vjs=3
18,Chicago,Handler/Warehouse-Morning Shift-$14.30 Hr,FedEx Express,"Chicago, IL","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=6fe65bdad488ef23&fccid=5c439b65a0bd045b&vjs=3
19,Chicago,Administrative Clerk - Amtrak - Chicago Main,Aramark,"Chicago, IL 60601 (Loop area)","Involving typing, filing and use of hands and wrists. We operate our business with social responsibility, focusing on initiatives that support our diverse...",,http://indeed.com/rc/clk?jk=425a8ec8c64e4fe8&fccid=ef670f88bdb8a879&vjs=3
20,Chicago,HUMAN RESOURCES GENERALIST (THIS POSITION IS WITH THE ASSESSOR'S OFFICE),Cook County Offices Under the President,"Chicago, IL",Tracks CCAO’s compliance with federal and state regulations pertaining to employment and keeps abreast of new developments and regulations in the Human...,,http://indeed.com/rc/clk?jk=b92618392146807d&fccid=c8731b6f56d99da5&vjs=3
21,Chicago,"Public Finance, Full Time Analyst (North America - 2019)",Citi,"Chicago, IL 60290 (Loop area)","Whether it’s honing your skills or building your network, we know that success can’t come without growth. You're the brains behind our work....",,http://indeed.com/rc/clk?jk=1a070c100279f90f&fccid=5bcd1ef0a7f4fb99&vjs=3
22,Chicago,WIC Food Center Associate,Catholic Charities of the Archdiocese of Chicago,"Chicago, IL 60608 (Lower West Side area)","Provides proficient, on time and approachable customer service for WIC Food Center customers which includes greeting customers and responding to questions....",,http://indeed.com/rc/clk?jk=59b28f704362ca00&fccid=3749f5b201a2f228&vjs=3
23,Chicago,Administrative Assistant,Senior Suites of Norwood Park,"Chicago, IL","Responsible for answering telephones, handling requests as needed and referring others to the manager. Responsible for administrative tasks, including inputting...",,http://indeed.com/rc/clk?jk=82240e0bfed0b0c2&fccid=57c241230673160d&vjs=3
24,Chicago,Testing Center Proctor - Oakton Community College,Oakton Community College,"Des Plaines, IL 60016","Administer and proctor a variety of competency exams, as well as tests for placement and Oakton courses. Little or no exposure to adverse working conditions....",,http://indeed.com/rc/clk?jk=8f889c1618af4976&fccid=7bf115274722fe85&vjs=3
25,Chicago,Flight Attendant Position,United Airlines Inc.,"Chicago, IL 60601 (Loop area)","Convictions that make a person inadmissible for entry into Canada include theft, driving while intoxicated (DWI) and a number of felonies and misdemeanors....",,http://indeed.com/rc/clk?jk=2b75a9f4f95833a6&fccid=e69f69636a9997cd&vjs=3
26,Chicago,Hourly Position,Chicago Public Schools,"Chicago, IL","Data entry, filing, answering phones and other various clerical duties. Our vision is that Every Chicago Public Schools student in every neighborhood will be...",,http://indeed.com/rc/clk?jk=b9a3086329618ac1&fccid=1faa299cbcd35ef2&vjs=3
27,Chicago,Whole Foods Hiring Day - DePaul,Whole Foods Market,"Chicago, IL 60614 (Lincoln Park area)","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=2b6ed772f798fd0c&fccid=ea10be8bb95dc939&vjs=3
28,Chicago,Amazon Retail Associate - Seasonal Only,Amazon.com,"Chicago, IL","Technical issues don’t faze you. You bring products to Front of House (FOH), and execute space changes. You are comfortable operating all of the systems, tools,...",,http://indeed.com/rc/clk?jk=3a8a45253b74da74&fccid=fe2d21eef233e94a&vjs=3
29,Chicago,Train Service Employees/Switchpersons,THE BELT RAILWAY COMPANY,"Bedford Park, IL",Train Service Employees...,,http://indeed.com/rc/clk?jk=9f6991e699ccae05&fccid=d9b34b3f65716305&vjs=3
30,Chicago,Whole Foods Hiring Day - HALSTED,Whole Foods Market,"Chicago, IL 60613 (Uptown area)","Cashier, Housekeeping & Sanitation. WHOLE FOODS HIRING DAY – GUARANTEED INTERVIEWS! We’re hosting our second annual Whole Foods Hiring Day on September 13th!...",,http://indeed.com/rc/clk?jk=f3a909fec40afbd7&fccid=ea10be8bb95dc939&vjs=3
31,Chicago,Crew,Trader Joe's,"Evanston, IL 60202","We answer questions, offer suggestions and ensure our customers know they are welcomed and cared for. You're not stuck doing one task here....",,http://indeed.com/rc/clk?jk=36912e176316434d&fccid=4c5f927329eee10e&vjs=3
32,Chicago,"CLERK, MAILROOM (FULL-TIME)",Compass Group,"Chicago, IL 60603 (Loop area)","Our carefully selected employees are experts in their specialized fields, and they diligently and purposefully provide our clients with the highest caliber of...",,http://indeed.com/rc/clk?jk=5ac60e13a0a3b847&fccid=c55f4ad42cee2cd3&vjs=3
33,Chicago,Help Wanted,The University of Chicago Department of Economics,"Chicago, IL","Now hiring at 5757 South University Avenue,...",,http://indeed.com/rc/clk?jk=7e26668aba549935&fccid=583be541eabf80c6&vjs=3
34,Chicago,Airport,Air Canada,"Chicago, IL","In the absence of Manager or Lead Customer Service Agents make, carry out and document decisions necessary to ensure the efficient operation of the work unit...",,http://indeed.com/rc/clk?jk=6bc56838a8fa79fe&fccid=fb805c6a170f5f18&vjs=3
35,Chicago,Management Consultant,"USC Consulting Group, LLC","Chicago, IL",Applicants do not need to live in any particular city to apply. The position is remote. Position would require travel to clients....,,http://indeed.com/rc/clk?jk=c22a800d8eda470e&fccid=2bfe0efdabafe3e6&vjs=3
36,Chicago,Courtroom Deputy II,United States District Court,"Hammond, IN","Announcement Number: 18-05 Court: U.S. District Court, Northern Indiana City, State: Hammond, IN Court Website: http://www.innd.uscourts.gov Permanent Position...",,http://indeed.com/rc/clk?jk=9d0aa78f9aa2f514&fccid=cc5f3a7d808cf0a9&vjs=3
37,Chicago,Handler/Warehouse-Night Shift-$14.30/hr,FedEx Express,"Chicago, IL","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=f30dac3861c0756c&fccid=5c439b65a0bd045b&vjs=3
38,Chicago,Bookseller - Part-Time,Barnes & Noble,"Chicago, IL","Greet and establish rapport with customers, engaging them in conversations about all our products and services....",,http://indeed.com/rc/clk?jk=ed08a895d0131dbb&fccid=611ff94c5aca0534&vjs=3
39,Chicago,FY18/19 Parent worker,Chicago Public Schools,"Chicago, IL","Data entry, filing, answering phones and other various clerical duties. Our vision is that Every Chicago Public Schools student in every neighborhood will be...",,http://indeed.com/rc/clk?jk=507ebffa1acae827&fccid=1faa299cbcd35ef2&vjs=3
40,Chicago,Front Desk Clerk,"Marriott International, Inc","Chicago, IL","Answer, record, and process all guest calls, messages, requests, questions, or concerns. Answer telephones using appropriate etiquette....",,http://indeed.com/rc/clk?jk=ad80205bcea80da5&fccid=d47acb5b5596d9e4&vjs=3
41,Chicago,Join our Team and Love Where You Work - APPLY NOW,The Habitat Company,"Chicago, IL 60654 (Loop area)",Don't see an open position you're interested in? Apply now to join our network to be considered for future opproutnities within our growing company!...,,http://indeed.com/rc/clk?jk=687591ed830e8fe2&fccid=7b248bd5d2e9b401&vjs=3
42,Chicago,Reservations Agent,Langham Place,"Chicago, IL","Displays a professional demeanor while answering internal and external reservation calls, employ sales techniques in order to secure reservations for guest...",,http://indeed.com/rc/clk?jk=4124c7fae5c936bc&fccid=44cd9d8597f4ca95&vjs=3
43,Chicago,911 Police/Fire Dispatcher Cicero,"Superior Air-Ground Ambulance Service, Inc.","Cicero, IL","Telecommunicator job duties include but not limited to answering 9-1-1 telephones, transmitting vital information to emergency personnel via the radio, relaying...",,http://indeed.com/rc/clk?jk=297f7f00030b6c0c&fccid=ea21f020f088e09e&vjs=3
44,Chicago,Nike South Chicago Full-Time Athlete,NIKE INC,"Chicago, IL","Assist Leads, Senior Associates, and Managers in training entry level associates. Maintain knowledge of various store departments and be available to operate...",,http://indeed.com/rc/clk?jk=f754b28132a5b6b1&fccid=2c62e4de04b8f952&vjs=3
45,Chicago,Medi-Car Driver,"Superior Air-Ground Ambulance Service, Inc.","Chicago, IL 60612 (Near West Side area)",Hold current & valid IL driver’s license. No loss or suspension of driver license at any time or for any reason....,,http://indeed.com/rc/clk?jk=5fd56d7e77c1728b&fccid=ea21f020f088e09e&vjs=3
46,Chicago,Help Wanted,Northwestern University Feinberg School of Medicin...,"Chicago, IL","Now hiring at 420 E Superior St,...",,http://indeed.com/rc/clk?jk=525fd6e73000f969&fccid=b51a1c152c6c15a1&vjs=3
47,Chicago,"Office Worker - Soldier Field - Admin, 000007130",Aramark,"Chicago, IL 60601 (Loop area)","Responsible for performing administrative functions including distributing mail, ordering and stocking supplies, answering phones, and greeting visitors....",,http://indeed.com/rc/clk?jk=4851c5ed311897b1&fccid=ef670f88bdb8a879&vjs=3
48,Chicago,Receptionist / Operator,La Rabida Children's Hospital,"Chicago, IL 60609 (New City area)","Two years experience as receptionist / operator preferred. Uses the internal communications system to page Hospital employees, greets visitors, and directs...",,http://indeed.com/rc/clk?jk=0d9f2c0c3817b6a5&fccid=85dbf60dd1299dbb&vjs=3
49,Chicago,HUMAN RESOURCES ASSISTANT,Cook County Health & Hospitals System,"Chicago, IL","A copy of a valid State ID Card or Driver’s License which identifies the holder of the ID as a Veteran, may also be attached to the application at time of...",,http://indeed.com/rc/clk?jk=a718ad20bd92e4b9&fccid=29d12aab3f11bcf5&vjs=3
50,Chicago,Procurement Services Technician,United States District Court,"Chicago, IL","Announcement Number: 2018-7 Court: U.S. Court of Appeals for the 7th Circuit City, State: Chicago, IL Court Website: http://www.ca7.uscourts.gov Permanent...",,http://indeed.com/rc/clk?jk=f4d5e567f1506315&fccid=cc5f3a7d808cf0a9&vjs=3
51,Chicago,Learning Deployment Coordinator,Kraft Heinz Company,"Chicago, IL",We'll give you the freedom to determine your own direction and deliver in your own style. Coordinate all aspects of live and virtual academy meetings and events...,,http://indeed.com/rc/clk?jk=afcae7bacfa36344&fccid=ef4be98af276034b&vjs=3
52,Chicago,Office Assistant,Burns & McDonnell,"Chicago, IL","Responsible for office reception area, answering phones, greeting guests and refer callers to appropriate parties....",,http://indeed.com/rc/clk?jk=493a6423f3c4a6c3&fccid=75aff752794baac1&vjs=3
53,Chicago,Human Resources Specialist,State of Illinois,"Cook County, IL","Through periodic travel throughout the state, provides technical advice, support and assistance to upper management in proper contract administration,...",,http://indeed.com/rc/clk?jk=06e76ea3f64a53a4&fccid=9eb84993553c704c&vjs=3
54,Chicago,Receptionist,Brite Dental,"Chicago, IL","Now hiring at 2314 N Milwaukee Ave,...",,http://indeed.com/rc/clk?jk=fd45995e98cdf224&fccid=221dd5b4ca78f403&vjs=3
55,Chicago,Administrative/Office Assistant,MSCI Inc.,"Chicago, IL 60606 (Loop area)","Answer front and back door as needed. Coordinate schedules and arrange video and audio calls, arrange webcast. Maintain calendars – schedule/reschedule meetings...",,http://indeed.com/rc/clk?jk=f99a51ed016d439f&fccid=ddf716c161cc9a6a&vjs=3
56,Chicago,Commercial Real Estate Internship (Chicago) 2018-2019 (Fall 2018 Part-time /Spring 2019 Part-time and Summer 2019 Full-time ),Principal Financial Group,"Chicago, IL 60601 (Loop area)","Applicants must be pursuing a bachelor's degree in a field related to real estate, finance, accounting, or economics....",,http://indeed.com/rc/clk?jk=41f676d8f61faa61&fccid=591be181c58fd89d&vjs=3
57,Chicago,Retail Positions- Museum Stores,The Field Museum,"Chicago, IL","To see a list of retail positions at The Field Museum, click here. All retail positions are hired through Aramark....",,http://indeed.com/rc/clk?jk=ef48c9112b15050d&fccid=6927882480c2b113&vjs=3
58,Chicago,"Whole Foods Hiring Day - Gold Coast - Chicago, IL - 2pm - 6pm",Whole Foods Market,"Chicago, IL 60610 (Near North Side area)","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=08c1274c2cb5a0dc&fccid=ea10be8bb95dc939&vjs=3
59,Chicago,Courier/Delivery Driver- PM Shift- $18.81 Hr,FedEx Express,"Hillside, IL","The provisions of this article shall apply to any application by any person for a license or employment at any public or private employer, who has previously...",,http://indeed.com/rc/clk?jk=4d134ddaf885579b&fccid=5c439b65a0bd045b&vjs=3
60,Chicago,Railroad Safety Inspector - Hazardous Materials,Department of Transportation,"Chicago, IL",All railroad safety inspectors are required to possess a valid state driver’s license at all times while employed by the Federal Rail Administration (FRA) in...,,http://indeed.com/rc/clk?jk=760f16ce3b129a50&fccid=5b0288fa591ac208&vjs=3
61,Chicago,Data Entry Clerk,US Legal Support Inc,"Chicago, IL 60606 (Loop area)","An Order Entry Clerk is part of our Order and Research department which enters, prepares and sends out legal requests to custodians of records in an attempt to...",,http://indeed.com/rc/clk?jk=9ef5dd006b996266&fccid=e0471e11aebac1c6&vjs=3
62,Chicago,SECRETARY I INTERNAL,Little Company of Mary,"Evergreen Park, IL","Under general supervision, but according to established policies and procedures is responsible for providing personal secretarial and clerical services, such as...",,http://indeed.com/rc/clk?jk=46193261a7e21a4e&fccid=7808cdbe45c666b5&vjs=3
63,Chicago,"Cashier, Gucci - Chicago Outlets",Gucci,"Chicago, IL 60611 (Near North Side area)",Retrieve phone order sales in coordination with the receptionist to identify client requests via BEAT device and close phone order sales adhering to all phone...,,http://indeed.com/rc/clk?jk=b12206df40ba3268&fccid=c6f953f1c1ed45c2&vjs=3
64,Chicago,Project Secretary,City Colleges of Chicago,"Chicago, IL",Must be able to answer telephone calls and direct them accordingly. Answering and directing phone calls; Answers calls and responds to ones within position's...,,http://indeed.com/rc/clk?jk=b058fae0b9b08a05&fccid=10bef1e2695908c2&vjs=3
65,Chicago,Front Desk Agent (Overnight),Trump International Hotels,"Chicago, IL",This position reports to the Front Office Manager and the primary responsibilities include but are not limited to providing a warm and memorable welcome and...,,http://indeed.com/rc/clk?jk=d1f917bb92ffb39c&fccid=101b24ce9ea6fc42&vjs=3
66,Chicago,Digital/Social Media Associate (2018-19 Season),Chicago Bulls,"Chicago, IL","Work on game-days to help with live game coverage from social perspective – this will include creating content and publishing posts across social channels,...",,http://indeed.com/rc/clk?jk=a55c57ce9e6edc90&fccid=c1f78039d53892ce&vjs=3
67,Chicago,PATIENT SITTER,Mercy Health System of Chicago,"Chicago, IL 60616 (Douglas area)",Must have current CPR certification. The patient sitter is a non-professional position that will enable us to provide constant surveillance to our psychiatric...,,http://indeed.com/rc/clk?jk=a182f352ef6fa932&fccid=4fb0b4ff8abde1e8&vjs=3
68,Chicago,Warehouse Associate,Dal-Tile,"Chicago, IL","Performs receiving duties such as receive and unload inbound material, process inbound shipments, stock material, process customer returns and notify management...",,http://indeed.com/rc/clk?jk=19674569d5b5a38c&fccid=af82077fe70ed430&vjs=3
69,Chicago,U.S. Probation Officer,United States District Court,"Chicago, IL","Probation Officer (CL 25) in this office is completion of a bachelor's degree from an accredited college or university in a field of academic study, (such as...",,http://indeed.com/rc/clk?jk=c83b1d642bdbc87c&fccid=cc5f3a7d808cf0a9&vjs=3
70,Chicago,Whole Foods Hiring Day – Chicago Edgewater,Whole Foods Market,"Chicago, IL 60640 (Uptown area)","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=23437e44504b408f&fccid=ea10be8bb95dc939&vjs=3
71,Chicago,Re-Post Attendant Part-time (North Region),Chicago Park District,"Chicago, IL",Re-Post Attendant Part-time (North Region) JobID: 4105 Position Type: Custodial/Attendant (H) Date Posted: 9/4/2018 Location: Eugene Field Park Closing...,,http://indeed.com/rc/clk?jk=12d78b2745ad66c6&fccid=1285b01c6e667d81&vjs=3
72,Chicago,Store Associate,Binny's Beverage Depot,"Chicago, IL",Ability to pass any applicable alcohol training class and maintain a current certification card. Develop knowledge of store products to better serve the...,,http://indeed.com/rc/clk?jk=02bbf17f0a217762&fccid=abda698e6e3b09f9&vjs=3
73,Chicago,Warehouse Assoc I - SSC,Dal-Tile,"Chicago, IL","Performs receiving duties such as receive and unload inbound material, process inbound shipments, stock material, process customer returns and notify management...",,http://indeed.com/rc/clk?jk=ed14fbe77984ae98&fccid=af82077fe70ed430&vjs=3
74,Chicago,Store Associate,ALDI,"Chicago, IL",You’ll be front and center working in many roles – everything from cashier to stocker – while providing outstanding customer service....,,http://indeed.com/rc/clk?jk=e7c1eb28ed570aa6&fccid=419801c05606d650&vjs=3
75,Chicago,Analyst – Loyalty Media Campaigns,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",Coordinating with vendors and United organizations to ensure successful fulfillment of all campaign elements\....,,http://indeed.com/rc/clk?jk=378a23615c8ae1f6&fccid=e69f69636a9997cd&vjs=3
76,Chicago,Administrative Assistant - Condo,Draper and Kramer,"Chicago, IL","Provides administrative duties such as answering and managing incoming calls, faxes and mail. With over 600 employees, we are one of Chicago's best employers...",,http://indeed.com/rc/clk?jk=61a543a0861e83cf&fccid=4c96322d7f28c501&vjs=3
77,Chicago,PEP Production Assistant- NBC Sports Chicago,NBCUniversal,"Chicago, IL",General knowledge of social media and how to use it to gather news. Bachelor’s Degree or equivalent work experience....,,http://indeed.com/rc/clk?jk=bf257b3576c1ee05&fccid=35d653c09c2712b6&vjs=3
78,Chicago,Administrative Secretary III Re-Post BID,Chicago Park District,"Chicago, IL",Administrative Secretary III Re-Post BID JobID: 4097 Position Type: Administrative/Administrative Secretary III Date Posted: 8/29/2018 Location:...,,http://indeed.com/rc/clk?jk=fe0e06aa903a6b05&fccid=1285b01c6e667d81&vjs=3
79,Chicago,Administrative Assistant,Senior Suites of South Shore,"Chicago, IL 60649 (South Shore area)","Responsible for answering telephones, handling requests as needed and referring others to the manager. Responsible for administrative tasks, including inputting...",,http://indeed.com/rc/clk?jk=fbf9c8f1ae3b9300&fccid=57c241230673160d&vjs=3
80,Chicago,Retail Sales Consultant,AT&T,"Chicago, IL","You may be invited to complete an interview by recording a video, so make sure to watch your email for updates....",,http://indeed.com/rc/clk?jk=ce3bdd20266c44cc&fccid=25b5166547bbf543&vjs=3
81,Chicago,Full Time Teller (Grand & Ogden),Byline Bank,"Chicago, IL",Accurately and efficiently process transactions in accordance with Bank policies and procedures. Collaborate with your manager to establish achievable referral...,,http://indeed.com/rc/clk?jk=db4c36e8acae9904&fccid=4522fdb885654050&vjs=3
82,Chicago,MHCIL_PHYSICIAN_MDPHYS099,Mercy Health System of Chicago,"Chicago, IL 60616 (Douglas area)",Duties Include : 1) Pulmonary Clinic Coverage; 2) Inpatient pulmonary consult coverage; 3) pulmonary procedural services; 4) interpretation of pulmonary...,,http://indeed.com/rc/clk?jk=045bb740b1b7ea12&fccid=4fb0b4ff8abde1e8&vjs=3
83,Chicago,Premium Seating Account Service Executive,United Center,"Chicago, IL 60612 (Near West Side area)","Making quality contacts with Premium Seating Members to say thank you, offer VIP experiences, collect personal data, provide education about our services and...",,http://indeed.com/rc/clk?jk=3ecd238da84c2920&fccid=97776ac4b653995b&vjs=3
84,Chicago,Cashier / Sales Team Member,Michaels,"Chicago, IL 60632 (Brighton Park area)","Monitors activities in the front of the store and secures Michaels assets including cash, checks, media and merchandise....",,http://indeed.com/rc/clk?jk=5538d6b3ab28ef01&fccid=7bec89cb1b3b9073&vjs=3
85,Chicago,"Patient Service Representative - Hand Clinic, Full-time, Days",Northwestern Medicine,"Chicago, IL","Communicates with patients and guests including greeting them upon arrival, confirming identity and providing necessary information related to their visit....",,http://indeed.com/rc/clk?jk=e47878ce2d7583a6&fccid=388ffa8e9601f976&vjs=3
86,Chicago,PEP Production Assistant- NBC Sports Chicago,NBCUniversal,"Chicago, IL",General knowledge of social media and how to use it to gather news. Bachelor’s Degree or equivalent work experience....,,http://indeed.com/rc/clk?jk=bf257b3576c1ee05&fccid=35d653c09c2712b6&vjs=3
87,Chicago,Warehouse,Victory Records,"Chicago, IL 60607 (Near West Side area)","Must live in the Chicago area, be highly motivated, outgoing, very organized and an avid underground music fan. Familiarity of our artists is mandatory....",,http://indeed.com/rc/clk?jk=874e8a6a62d4acea&fccid=cb10340d4fd3ca84&vjs=3
88,Chicago,Creative Assistant Creative Media,ReVamp Wholesale,"Chicago, IL","Great design knowledge and familar with creative tools (Adobe Creative Suite, Social Media, AdRoll, etc.)....",,http://indeed.com/rc/clk?jk=94398c245f221c81&fccid=8fccbfa73515548a&vjs=3
89,Chicago,Administrative Secretary III Re-Post BID,Chicago Park District,"Chicago, IL",Administrative Secretary III Re-Post BID JobID: 4097 Position Type: Administrative/Administrative Secretary III Date Posted: 8/29/2018 Location:...,,http://indeed.com/rc/clk?jk=fe0e06aa903a6b05&fccid=1285b01c6e667d81&vjs=3
90,Chicago,Bookseller(Store#255),Books-A-Million,"Chicago, IL 60603 (Loop area)","Must be able to use hands/arms to operate keyboard, telephone and for repetitive motion activities. Provide customers with the highest level of customer service...",,http://indeed.com/rc/clk?jk=5d3f714567d46797&fccid=8edaf90d87d38cf6&vjs=3
91,Chicago,Whole Foods Hiring Day – Lakeview,Whole Foods Market,"Chicago, IL 60657 (Lake View area)","Completion of certain milestones such as obtaining an advanced degree or certification, time in current position, or developing skills to perform at the higher...",,http://indeed.com/rc/clk?jk=298d902ebc175a59&fccid=ea10be8bb95dc939&vjs=3
92,Chicago,Part Time Seasonal Position,Chicago Public Schools,"Chicago, IL","Data entry, filing, answering phones and other various clerical duties. Our vision is that Every Chicago Public Schools student in every neighborhood will be...",,http://indeed.com/rc/clk?jk=15628346848a958e&fccid=1faa299cbcd35ef2&vjs=3
93,Chicago,"Executive Assistant, Human Resources",General Electric,"Chicago, IL 60601 (Loop area)",Provides tactical support to a function by answering questions on various internal processes. A self-starter able to work on own initiative and well in a team...,,http://indeed.com/rc/clk?jk=4ffea72861a35ee8&fccid=53c1573dc4db9cab&vjs=3
94,Chicago,"Amazon Books Associate - Chicago, IL",Amazon.com,"Chicago, IL","Technical issues don’t faze you. You bring products to Front of House (FOH), and execute space changes. You are comfortable operating all of the systems, tools,...",,http://indeed.com/rc/clk?jk=b95a2b22dfb7f64e&fccid=fe2d21eef233e94a&vjs=3
95,Chicago,"Global Investigator, Internal Risk",Google,"Chicago, IL 60607 (Near West Side area)",You'll collaborate with cross-functional teams to create innovative strategies and develop best in class programs that drive sustainable effectiveness....,,http://indeed.com/rc/clk?jk=dc08c66968fe4881&fccid=a5b4499d9e91a5c6&vjs=3
96,Chicago,"Client Partner, Chicago",Facebook,"Chicago, IL","Own forecasting and accurate client analysis to support team planning. Develop performance marketing approaches for client to leverage Facebook ad solutions,...",,http://indeed.com/rc/clk?jk=4688382f430a3884&fccid=1639254ea84748b5&vjs=3
97,Chicago,Youth Basketball Coordinator,Chicago Bulls,"Chicago, IL 60612 (Near West Side area)","You will collaborate with departments across the Bulls front office to support the activation and administrative duties of youth basketball programs, brand...",,http://indeed.com/rc/clk?jk=6ac1120b6761e9d4&fccid=c1f78039d53892ce&vjs=3
